32,32,1,5,22,731,71,829
32,32,1,6,22,732,75,835
32,32,1,6,22,733,96,857
32,32,1,8,24,732,95,859
32,32,1,6,23,735,77,841
32,32,1,5,22,731,75,833
32,32,1,9,24,732,80,845
32,32,1,9,31,739,137,916
32,32,1,6,22,732,76,836
32,32,1,6,22,732,75,835
32,64,1,5,21,731,71,828
32,64,1,6,22,731,75,834
32,64,1,9,26,735,101,871
32,64,1,6,27,737,98,868
32,64,1,5,22,731,76,834
32,64,1,5,22,726,75,828
32,64,1,5,24,735,93,857
32,64,1,6,24,733,104,867
32,64,1,8,25,733,88,854
32,64,1,5,21,732,74,832
32,128,1,5,22,732,76,835
32,128,1,5,22,731,72,830
32,128,1,5,22,734,74,835
32,128,1,5,22,735,73,835
32,128,1,6,23,733,156,918
32,128,1,8,24,737,95,864
32,128,1,6,22,732,86,846
32,128,1,9,28,735,93,865
32,128,1,8,23,731,78,840
32,128,1,5,21,735,75,836
32,256,1,5,22,732,74,833
32,256,1,6,26,735,107,874
32,256,1,5,24,938,85,1052
32,256,1,6,23,938,77,1044
32,256,1,7,23,937,76,1043
32,256,1,5,21,941,72,1039
32,256,1,5,22,937,75,1039
32,256,1,6,23,938,91,1058
32,256,1,6,26,940,113,1085
32,256,1,5,24,939,90,1058
64,32,2,11,24,1605,79,1719
64,32,2,11,22,1605,75,1713
64,32,2,11,22,1605,75,1713
64,32,2,11,21,1605,77,1714
64,32,2,11,22,1605,79,1717
64,32,2,12,31,1618,157,1818
64,32,2,16,25,1607,96,1744
64,32,2,18,28,1610,100,1756
64,32,2,11,21,1605,74,1711
64,32,2,11,22,1606,94,1733
64,64,1,11,22,1568,76,1677
64,64,1,14,23,1570,119,1726
64,64,1,17,24,1568,88,1697
64,64,1,11,22,1568,101,1702
64,64,1,18,33,1580,166,1797
64,64,1,11,21,1567,73,1672
64,64,1,11,24,1572,161,1768
64,64,1,11,22,1569,105,1707
64,64,1,11,23,1572,82,1688
64,64,1,11,22,1567,75,1675
64,128,1,11,21,1568,74,1674
64,128,1,11,23,1567,73,1674
64,128,1,11,22,1571,82,1686
64,128,1,11,24,1571,132,1738
64,128,1,11,26,1568,82,1687
64,128,1,11,22,1567,76,1676
64,128,1,11,22,1568,74,1675
64,128,1,28,41,1573,178,1820
64,128,1,11,23,1570,120,1724
64,128,1,11,24,1568,81,1684
64,256,1,11,24,1568,76,1679
64,256,1,11,21,1567,75,1674
64,256,1,11,52,1568,77,1708
64,256,1,11,25,1573,159,1768
64,256,1,11,23,1568,82,1684
64,256,1,11,22,1567,83,1683
64,256,1,11,22,1566,75,1674
64,256,1,11,22,1568,75,1676
64,256,1,11,22,1568,82,1683
64,256,1,11,22,1567,78,1678
128,32,4,22,24,2947,141,3134
128,32,4,21,45,2966,101,3133
128,32,4,31,22,2943,79,3075
128,32,4,21,22,2943,78,3064
128,32,4,22,22,2943,147,3134
128,32,4,22,28,2948,190,3188
128,32,4,21,24,2945,79,3069
128,32,4,22,22,2947,75,3066
128,32,4,21,21,2944,76,3062
128,32,4,22,31,2955,126,3134
128,64,2,24,23,2878,84,3009
128,64,2,22,23,2875,83,3003
128,64,2,22,23,2878,172,3095
128,64,2,22,25,2878,132,3057
128,64,2,22,22,2878,79,3001
128,64,2,22,23,2876,102,3023
128,64,2,21,23,2874,75,2993
128,64,2,21,22,2873,74,2990
128,64,2,22,22,2879,199,3122
128,64,2,22,24,2876,110,3032
128,128,1,22,22,2835,73,2952
128,128,1,21,22,2835,77,2955
128,128,1,22,23,2841,172,3058
128,128,1,21,24,2837,93,2975
128,128,1,22,22,2836,74,2954
128,128,1,21,22,2835,74,2952
128,128,1,21,22,2839,191,3073
128,128,1,21,24,2836,79,2960
128,128,1,22,22,2836,76,2956
128,128,1,22,22,2835,76,2955
128,256,1,21,22,2841,196,3080
128,256,1,25,33,2839,131,3028
128,256,1,22,24,2836,80,2962
128,256,1,21,22,2835,74,2952
128,256,1,21,22,2836,73,2952
128,256,1,22,33,2846,132,3033
128,256,1,21,23,2836,85,2965
128,256,1,21,24,2836,79,2960
128,256,1,21,22,2839,74,2956
128,256,1,21,22,2835,78,2956
256,32,8,42,22,5638,143,5845
256,32,8,42,23,5632,85,5782
256,32,8,42,22,5633,156,5853
256,32,8,44,26,5635,120,5825
256,32,8,64,24,5629,80,5797
256,32,8,43,23,5637,136,5839
256,32,8,43,24,5637,116,5820
256,32,8,42,22,5631,78,5773
256,32,8,42,22,5634,132,5830
256,32,8,42,25,5632,85,5784
256,64,4,43,23,5487,77,5630
256,64,4,42,23,5491,166,5722
256,64,4,49,32,5494,125,5700
256,64,4,42,23,5489,92,5646
256,64,4,78,44,5501,188,5811
256,64,4,42,22,5487,78,5629
256,64,4,63,24,5498,199,5784
256,64,4,43,24,5492,129,5688
256,64,4,42,22,5488,79,5631
256,64,4,42,23,5491,149,5705
256,128,2,44,25,5417,82,5568
256,128,2,42,22,5418,76,5558
256,128,2,44,24,5420,138,5626
256,128,2,42,22,5420,76,5560
256,128,2,43,24,5423,206,5696
256,128,2,58,31,5423,146,5658
256,128,2,42,23,5420,77,5562
256,128,2,42,23,5421,152,5638
256,128,2,43,25,5441,124,5633
256,128,2,44,23,5421,84,5572
256,256,1,45,23,5484,138,5690
256,256,1,44,24,5488,129,5685
256,256,1,42,23,5484,84,5633
256,256,1,44,23,5485,129,5681
256,256,1,44,29,5485,158,5716
256,256,1,42,23,5481,79,5625
256,256,1,43,23,5486,140,5692
256,256,1,44,28,5486,125,5683
256,256,1,43,23,5482,81,5629
256,256,1,42,22,5486,200,5750
512,32,16,85,25,11030,122,11262
512,32,16,84,23,11032,144,11283
512,32,16,129,25,11031,144,11329
512,32,16,84,25,11027,82,11218
512,32,16,84,24,11034,130,11272
512,32,16,85,23,11028,130,11266
512,32,16,112,25,11022,120,11279
512,32,16,85,25,11028,93,11231
512,32,16,87,24,11026,130,11267
512,32,16,84,22,11031,160,11297
512,64,8,124,29,10736,125,11014
512,64,8,85,22,10726,130,10963
512,64,8,84,23,10733,167,11007
512,64,8,87,28,10731,145,10991
512,64,8,87,23,10721,134,10965
512,64,8,88,24,10728,140,10980
512,64,8,104,26,10731,125,10986
512,64,8,84,24,10724,137,10969
512,64,8,85,25,10731,128,10969
512,64,8,87,25,10727,129,10968
512,128,4,130,68,10591,134,10923
512,128,4,87,24,10579,143,10833
512,128,4,85,25,10580,98,10788
512,128,4,85,25,10581,128,10819
512,128,4,85,24,10579,139,10827
512,128,4,87,24,10577,173,10861
512,128,4,87,27,10585,126,10825
512,128,4,84,23,10580,124,10811
512,128,4,85,24,10581,199,10889
512,128,4,85,24,10581,251,10941
512,256,2,110,25,10668,124,10927
512,256,2,84,24,10663,144,10915
512,256,2,85,24,10662,167,10938
512,256,2,85,26,10661,117,10889
512,256,2,84,23,10670,137,10914
512,256,2,84,24,10665,217,10990
512,256,2,128,27,10670,101,10926
512,256,2,85,24,10668,126,10903
512,256,2,84,24,10668,144,10920
512,256,2,85,23,10668,141,10917
1024,32,32,174,29,22077,133,22413
1024,32,32,169,26,22080,130,22405
1024,32,32,170,41,22084,131,22426
1024,32,32,169,25,22081,128,22403
1024,32,32,169,25,22078,143,22415
1024,32,32,169,32,22083,131,22415
1024,32,32,169,25,22081,133,22408
1024,32,32,169,26,22082,139,22416
1024,32,32,169,27,22079,136,22411
1024,32,32,169,25,22083,154,22431
1024,64,16,173,27,21500,135,21835
1024,64,16,169,26,21500,209,21904
1024,64,16,169,26,21502,132,21829
1024,64,16,173,26,21500,168,21867
1024,64,16,174,28,21503,132,21837
1024,64,16,173,26,21498,134,21831
1024,64,16,197,36,21511,137,21881
1024,64,16,169,26,21498,131,21824
1024,64,16,169,25,21500,136,21830
1024,64,16,169,33,21515,143,21860
1024,128,8,169,27,21140,132,21468
1024,128,8,169,25,21142,126,21462
1024,128,8,170,28,21151,150,21499
1024,128,8,169,25,21137,127,21458
1024,128,8,169,26,21140,264,21599
1024,128,8,169,29,21145,130,21473
1024,128,8,169,25,21155,140,21489
1024,128,8,285,44,21154,178,21661
1024,128,8,169,27,21147,126,21469
1024,128,8,173,26,21138,130,21467
1024,256,4,169,25,21030,259,21483
1024,256,4,169,30,21042,158,21399
1024,256,4,169,26,21032,134,21361
1024,256,4,275,43,21036,146,21500
1024,256,4,250,29,21025,136,21440
1024,256,4,169,25,21037,169,21400
1024,256,4,174,31,21035,132,21372
1024,256,4,173,26,21031,133,21363
1024,256,4,169,26,21031,298,21524
1024,256,4,169,26,21040,186,21421
2048,32,64,347,30,45746,152,46275
2048,32,64,337,28,44204,171,44740
2048,32,64,382,28,42845,133,43388
2048,32,64,337,28,39727,232,40324
2048,32,64,339,38,39725,146,40248
2048,32,64,347,29,39727,204,40307
2048,32,64,384,43,39726,138,40291
2048,32,64,337,28,34770,138,35273
2048,32,64,482,37,34780,248,35547
2048,32,64,340,34,34774,223,35371
2048,64,32,415,29,33851,140,34435
2048,64,32,396,29,33853,143,34421
2048,64,32,357,30,33845,136,34368
2048,64,32,346,29,33848,135,34358
2048,64,32,405,34,33852,143,34434
2048,64,32,477,55,33855,167,34554
2048,64,32,338,29,33848,160,34375
2048,64,32,337,29,33846,134,34346
2048,64,32,337,28,33849,138,34352
2048,64,32,347,29,33850,135,34361
2048,128,16,338,28,33311,138,33815
2048,128,16,338,29,33309,165,33841
2048,128,16,341,33,33309,151,33834
2048,128,16,347,31,33304,175,33857
2048,128,16,337,28,33393,147,33905
2048,128,16,338,28,33397,137,33900
2048,128,16,338,28,33391,137,33894
2048,128,16,349,28,33395,136,33908
2048,128,16,346,29,33391,138,33904
2048,128,16,338,28,33396,134,33896
2048,256,8,389,34,33169,143,33735
2048,256,8,349,35,33172,178,33734
2048,256,8,423,57,33183,149,33812
2048,256,8,340,65,33186,174,33765
2048,256,8,361,32,33174,160,33727
2048,256,8,417,34,33172,140,33763
2048,256,8,339,30,33187,144,33700
2048,256,8,375,48,33171,160,33754
2048,256,8,339,33,33173,161,33706
2048,256,8,395,40,33177,146,33758
4096,32,128,675,37,84245,156,85113
4096,32,128,705,69,84252,221,85247
4096,32,128,693,39,84656,196,85584
4096,32,128,721,43,84647,155,85566
4096,32,128,693,38,84635,153,85519
4096,32,128,791,71,84654,197,85713
4096,32,128,803,50,84634,156,85643
4096,32,128,1123,114,84655,261,86153
4096,32,128,675,37,84642,148,85502
4096,32,128,690,37,84629,150,85506
4096,64,64,996,59,83307,171,84533
4096,64,64,750,43,83309,260,84362
4096,64,64,905,56,83307,178,84446
4096,64,64,868,50,83306,182,84406
4096,64,64,675,37,83291,148,84151
4096,64,64,675,36,83295,150,84156
4096,64,64,675,37,83287,147,84146
4096,64,64,688,37,83314,143,84182
4096,64,64,675,36,83272,147,84130
4096,64,64,675,36,83308,156,84175
4096,128,32,710,39,82799,164,83712
4096,128,32,738,45,82768,165,83716
4096,128,32,728,107,82795,255,83885
4096,128,32,693,40,82781,156,83670
4096,128,32,688,37,82766,149,83640
4096,128,32,728,38,82754,149,83669
4096,128,32,702,39,82742,159,83642
4096,128,32,675,37,82739,149,83600
4096,128,32,707,38,82782,145,83672
4096,128,32,675,36,82744,151,83606
4096,256,16,760,39,91759,200,92758
4096,256,16,732,42,91761,218,92753
4096,256,16,692,40,91732,151,92615
4096,256,16,675,37,91724,150,92586
4096,256,16,677,40,91732,149,92598
4096,256,16,678,37,91757,218,92690
4096,256,16,687,42,91742,153,92624
4096,256,16,727,38,91737,156,92658
4096,256,16,716,53,91743,147,92659
4096,256,16,692,38,91757,192,92679
8192,32,256,1443,91,378386,174,380094
8192,32,256,1396,47,379880,178,381501
8192,32,256,1352,48,380556,181,382137
8192,32,256,1400,49,379824,176,381449
8192,32,256,1417,52,379876,178,381523
8192,32,256,1469,51,380546,185,382251
8192,32,256,1376,51,379829,218,381474
8192,32,256,1356,50,379884,211,381501
8192,32,256,1354,64,380592,211,382221
8192,32,256,1360,73,380547,227,382207
8192,64,128,1356,68,299625,188,301237
8192,64,128,1361,50,299558,186,301155
8192,64,128,1991,51,299541,174,301757
8192,64,128,1717,51,299517,173,301458
8192,64,128,1350,49,299493,175,301067
8192,64,128,1754,48,299519,171,301492
8192,64,128,1349,48,299490,182,301069
8192,64,128,1384,48,299489,178,301099
8192,64,128,1349,48,299499,174,301070
8192,64,128,1359,48,299498,170,301075
8192,128,64,1350,48,297555,180,299133
8192,128,64,1395,50,297449,177,299071
8192,128,64,1350,48,297446,189,299033
8192,128,64,1402,49,297387,204,299042
8192,128,64,1384,56,297436,179,299055
8192,128,64,1376,48,297483,208,299115
8192,128,64,1382,75,297413,224,299094
8192,128,64,1560,71,297449,365,299445
8192,128,64,1449,61,297414,210,299134
8192,128,64,1428,49,297374,213,299064
8192,256,32,1360,62,320212,175,321809
8192,256,32,1403,49,320229,176,321857
8192,256,32,1349,47,320320,278,321994
8192,256,32,1436,58,320119,176,321789
8192,256,32,1395,49,320193,174,321811
8192,256,32,1395,49,320282,329,322055
