8192,251,33,1394,50,339999,176,341619
8192,251,33,1350,47,337196,215,338808
8192,251,33,1350,48,337154,245,338797
8192,251,33,1501,57,337143,263,338964
8192,251,33,1415,52,337079,183,338729
8192,251,33,1451,52,337184,1724,340411
8192,251,33,1420,50,337130,186,338786
8192,251,33,1386,50,337068,205,338709
8192,251,33,1360,50,337159,177,338746
8192,251,33,1384,49,337092,261,338786
8192,252,33,2401,61,337167,174,339803
8192,252,33,1396,50,337213,235,338894
8192,252,33,1401,58,337098,175,338732
8192,252,33,1349,48,337833,227,339457
8192,252,33,1366,59,338100,178,339703
8192,252,33,1739,51,338104,174,340068
8192,252,33,1384,74,338818,228,340504
8192,252,33,1459,50,337029,172,338710
8192,252,33,1349,58,337136,222,338765
8192,252,33,1409,49,337100,178,338736
8192,253,33,1405,49,337174,221,338849
8192,253,33,1385,48,336799,185,338417
8192,253,33,1403,84,338555,175,340217
8192,253,33,1537,76,336668,214,338495
8192,253,33,1349,47,337128,247,338771
8192,253,33,1385,49,337181,175,338790
8192,253,33,1349,49,337144,224,338766
8192,253,33,1486,51,337101,206,338844
8192,253,33,1357,48,337053,191,338649
8192,253,33,1350,49,338155,180,339734
8192,254,33,1544,63,337587,173,339367
8192,254,33,1350,48,336727,172,338297
8192,254,33,1566,83,337193,179,339021
8192,254,33,1532,60,337254,246,339092
8192,254,33,1361,56,337081,173,338671
8192,254,33,1469,80,337089,216,338854
8192,254,33,1395,48,337263,175,338881
8192,254,33,1472,93,337789,190,339544
8192,254,33,2000,89,336923,177,339189
8192,254,33,1410,50,337126,305,338891
8192,255,33,1723,78,337175,168,339144
8192,255,33,1597,87,337182,207,339073
8192,255,33,1404,54,337142,175,338775
8192,255,33,1410,72,337057,217,338756
8192,255,33,1349,48,336976,235,338608
8192,255,33,1407,50,336718,173,338348
8192,255,33,1427,59,337518,185,339189
8192,255,33,1353,62,338882,177,340474
8192,255,33,1454,72,338827,198,340551
8192,255,33,1351,47,338909,167,340474
8192,256,32,1353,83,339336,217,340989
8192,256,32,2396,65,338107,185,340753
8192,256,32,1394,49,337210,174,338827
8192,256,32,1407,65,337780,184,339436
8192,256,32,1409,48,338932,215,340604
8192,256,32,1525,73,337187,178,338963
8192,256,32,1464,50,337225,1419,340158
8192,256,32,1350,48,337103,206,338707
8192,256,32,1423,71,337159,230,338883
8192,256,32,1384,49,336477,170,338080
8192,257,32,1531,110,383697,219,385557
8192,257,32,2131,59,382924,173,385287
8192,257,32,1576,50,382923,173,384722
8192,257,32,1419,49,381840,182,383490
8192,257,32,1350,47,382821,176,384394
8192,257,32,1428,91,382816,197,384532
8192,257,32,1384,51,381876,185,383496
8192,257,32,1350,48,385620,190,387208
8192,257,32,1478,101,382708,193,384480
8192,257,32,1377,65,385633,179,387254
8192,258,32,1395,48,385243,169,386855
8192,258,32,1618,160,383366,198,385342
8192,258,32,1361,50,382807,205,384423
8192,258,32,1409,51,382862,182,384504
8192,258,32,1705,134,381644,192,383675
8192,258,32,1536,66,382869,197,384668
8192,258,32,1385,50,382819,192,384446
8192,258,32,1385,49,382196,209,383839
8192,258,32,1433,51,382847,183,384514
8192,258,32,1417,49,382790,174,384430
8192,259,32,1384,47,381857,176,383464
8192,259,32,1385,48,382840,172,384445
8192,259,32,1349,48,382887,177,384461
8192,259,32,1411,49,382082,177,383719
8192,259,32,1469,80,382863,177,384589
8192,259,32,1349,48,382857,191,384445
8192,259,32,1385,48,382052,214,383699
8192,259,32,1529,66,382753,221,384569
8192,259,32,1350,48,382806,199,384403
8192,259,32,1916,51,381526,182,383675
8192,260,32,1385,49,385180,183,386797
8192,260,32,1400,49,382582,173,384204
8192,260,32,1397,48,382794,179,384418
8192,260,32,1401,72,382889,194,384556
8192,260,32,1410,72,382366,266,384114
8192,260,32,1402,51,382840,175,384468
8192,260,32,1411,49,382818,184,384462
8192,260,32,1397,59,381719,180,383355
8192,260,32,1409,61,382858,180,384508
8192,260,32,1384,48,382901,202,384535
8192,261,32,1410,53,382086,181,383730
8192,261,32,1385,48,382830,218,384481
8192,261,32,1350,47,382783,174,384354
8192,261,32,1349,49,383658,182,385238
8192,261,32,1448,49,382765,176,384438
8192,261,32,1399,49,382123,180,383751
8192,261,32,1350,48,381342,171,382911
8192,261,32,1371,50,384102,177,385700
8192,261,32,1385,50,382548,213,384196
8192,261,32,1417,66,382739,180,384402
