8192,251,8283,1,1,589824,1502,995,318257,73
8192,251,8283,1,1,589824,1466,187,328837,89
8192,251,8283,1,1,589824,1438,189,319104,96
8192,251,8283,1,1,589824,1670,262,326015,74
8192,251,8283,1,1,589824,1956,198,311261,112
8192,251,8283,1,1,589824,1408,233,333025,73
8192,251,8283,1,1,589824,1775,285,319409,75
8192,251,8283,1,1,589824,1466,187,325787,101
8192,251,8283,1,1,589824,1665,327,319710,71
8192,251,8283,1,1,589824,1506,197,320529,81
8192,252,8316,1,1,589824,3308,1158,316423,76
8192,252,8316,1,1,589824,1403,192,324374,115
8192,252,8316,1,1,589824,1449,180,317647,107
8192,252,8316,1,1,589824,1615,370,321354,98
8192,252,8316,1,1,589824,1443,272,330494,73
8192,252,8316,1,1,589824,1820,224,312622,86
8192,252,8316,1,1,589824,1445,188,329123,85
8192,252,8316,1,1,589824,1412,238,317962,75
8192,252,8316,1,1,589824,1455,198,326107,74
8192,252,8316,1,1,589824,1431,179,317820,85
8192,253,8349,1,1,589824,1410,216,323850,75
8192,253,8349,1,1,589824,1436,190,319152,139
8192,253,8349,1,1,589824,1440,189,322427,120
8192,253,8349,1,1,589824,2079,266,329805,74
8192,253,8349,1,1,589824,5350,360,313025,84
8192,253,8349,1,1,589824,1401,212,326296,79
8192,253,8349,1,1,589824,1805,201,315228,89
8192,253,8349,1,1,589824,4265,303,326765,74
8192,253,8349,1,1,589824,1688,295,317763,73
8192,253,8349,1,1,589824,1456,235,326426,72
8192,254,8382,1,1,589824,1449,195,319106,101
8192,254,8382,1,1,589824,1647,286,321580,73
8192,254,8382,1,1,589824,1401,193,327211,90
8192,254,8382,1,1,589824,1441,207,312229,101
8192,254,8382,1,1,589824,1820,1154,327740,71
8192,254,8382,1,1,589824,1728,195,315704,72
8192,254,8382,1,1,589824,1476,190,327949,78
8192,254,8382,1,1,589824,1536,257,317927,213
8192,254,8382,1,1,589824,1706,242,329479,152
8192,254,8382,1,1,589824,1489,255,317465,88
8192,255,8415,1,1,589824,1470,238,325132,208
8192,255,8415,1,1,589824,1602,341,322729,73
8192,255,8415,1,1,589824,1557,339,315006,78
8192,255,8415,1,1,589824,1436,189,320534,71
8192,255,8415,1,1,589824,1859,272,313754,81
8192,255,8415,1,1,589824,4618,333,325876,73
8192,255,8415,1,1,589824,1400,189,315190,72
8192,255,8415,1,1,589824,1515,265,326518,72
8192,255,8415,1,1,589824,1400,185,315166,89
8192,255,8415,1,1,589824,1436,186,327323,72
8192,256,8192,1,1,589824,1803,187,319983,94
8192,256,8192,1,1,589824,1472,249,323440,72
8192,256,8192,1,1,589824,1437,189,317736,73
8192,256,8192,1,1,589824,1436,236,323078,91
8192,256,8192,1,1,589824,2004,189,326413,163
8192,256,8192,1,1,589824,1403,201,311494,85
8192,256,8192,1,1,589824,1438,181,325997,89
8192,256,8192,1,1,589824,4337,300,313235,72
8192,256,8192,1,1,589824,1450,190,328511,90
8192,256,8192,1,1,589824,1401,185,319874,78
8192,257,8224,1,1,589824,2084,224,313022,85
8192,257,8224,1,1,589824,1438,190,312037,74
8192,257,8224,1,1,589824,1518,202,313249,77
8192,257,8224,1,1,589824,1470,191,314446,88
8192,257,8224,1,1,589824,1620,288,314281,81
8192,257,8224,1,1,589824,4723,394,312789,72
8192,257,8224,1,1,589824,1445,184,314836,73
8192,257,8224,1,1,589824,1480,192,313507,72
8192,257,8224,1,1,589824,1437,181,313751,74
8192,257,8224,1,1,589824,1755,185,310915,74
8192,258,8256,1,1,589824,1858,223,313400,73
8192,258,8256,1,1,589824,1595,320,312246,87
8192,258,8256,1,1,589824,1439,199,316568,94
8192,258,8256,1,1,589824,1836,223,314354,83
8192,258,8256,1,1,589824,1562,248,313904,106
8192,258,8256,1,1,589824,1442,197,314132,73
8192,258,8256,1,1,589824,1725,256,313311,96
8192,258,8256,1,1,589824,1491,368,314359,76
8192,258,8256,1,1,589824,2208,3021,311171,81
8192,258,8256,1,1,589824,1457,192,313207,73
8192,259,8288,1,1,589824,1575,345,311339,73
8192,259,8288,1,1,589824,4471,317,315978,73
8192,259,8288,1,1,589824,1725,469,314346,76
8192,259,8288,1,1,589824,1564,312,316112,92
8192,259,8288,1,1,589824,2404,304,313761,80
8192,259,8288,1,1,589824,1402,193,315153,72
8192,259,8288,1,1,589824,1462,190,314767,72
8192,259,8288,1,1,589824,1402,186,311836,84
8192,259,8288,1,1,589824,2588,188,313565,74
8192,259,8288,1,1,589824,1728,188,315312,73
8192,260,8320,1,1,589824,1400,5516,312536,74
8192,260,8320,1,1,589824,1603,414,314348,72
8192,260,8320,1,1,589824,1401,186,315119,72
8192,260,8320,1,1,589824,1447,192,314564,79
8192,260,8320,1,1,589824,1456,187,314548,73
8192,260,8320,1,1,589824,1401,186,313513,79
8192,260,8320,1,1,589824,1402,191,316024,74
8192,260,8320,1,1,589824,1437,187,315011,72
8192,260,8320,1,1,589824,1442,187,314695,72
8192,260,8320,1,1,589824,1400,232,311697,75
8192,261,8352,1,1,589824,1531,201,316708,72
8192,261,8352,1,1,589824,1528,228,315631,82
8192,261,8352,1,1,589824,1402,192,314785,74
8192,261,8352,1,1,589824,1450,175,310626,83
8192,261,8352,1,1,589824,1452,184,317951,73
8192,261,8352,1,1,589824,1446,190,311106,88
8192,261,8352,1,1,589824,1403,189,317653,72
8192,261,8352,1,1,589824,2045,252,312118,79
8192,261,8352,1,1,589824,1497,197,319443,73
8192,261,8352,1,1,589824,1535,227,309262,72
