32,1,32,1,1,6,22,863,76,967
32,1,32,1,1,6,23,863,84,976
32,1,32,1,1,6,24,867,182,1079
32,1,32,1,1,6,24,863,88,981
32,1,32,1,1,5,23,864,78,970
32,1,32,1,1,7,22,863,79,971
32,1,32,1,1,7,22,862,82,973
32,1,32,1,1,9,24,864,85,982
32,1,32,1,1,6,32,871,141,1050
32,1,32,1,1,6,23,863,96,988
32,2,16,1,1,5,22,877,84,988
32,2,16,1,1,5,22,876,75,978
32,2,16,1,1,5,22,876,74,977
32,2,16,1,1,5,22,877,75,979
32,2,16,1,1,9,32,889,142,1072
32,2,16,1,1,12,34,884,135,1065
32,2,16,1,1,6,26,879,88,999
32,2,16,1,1,6,26,883,149,1064
32,2,16,1,1,6,23,879,92,1000
32,2,16,1,1,6,24,877,82,989
32,4,8,1,1,5,24,888,82,999
32,4,8,1,1,6,22,888,74,990
32,4,8,1,1,6,22,892,74,994
32,4,8,1,1,6,22,888,76,992
32,4,8,1,1,6,21,907,93,1027
32,4,8,1,1,6,28,895,198,1127
32,4,8,1,1,6,24,891,110,1031
32,4,8,1,1,6,25,892,115,1038
32,4,8,1,1,5,24,894,91,1014
32,4,8,1,1,6,22,888,75,991
32,8,4,1,1,5,22,916,76,1019
32,8,4,1,1,5,22,911,74,1012
32,8,4,1,1,5,22,911,74,1012
32,8,4,1,1,5,22,911,74,1012
32,8,4,1,1,5,23,915,193,1136
32,8,4,1,1,34,22,912,88,1056
32,8,4,1,1,6,23,912,78,1019
32,8,4,1,1,6,23,926,92,1047
32,8,4,1,1,6,26,915,106,1053
32,8,4,1,1,6,24,914,91,1035
32,16,2,1,1,6,22,958,78,1064
32,16,2,1,1,6,22,959,79,1066
32,16,2,1,1,5,22,958,77,1062
32,16,2,1,1,5,21,959,81,1066
32,16,2,1,1,5,21,958,72,1056
32,16,2,1,1,5,22,960,291,1278
32,16,2,1,1,6,23,960,110,1099
32,16,2,1,1,6,24,961,117,1108
32,16,2,1,1,6,22,959,93,1080
32,16,2,1,1,6,23,960,82,1071
32,32,1,1,1,5,22,1054,78,1159
32,32,1,1,1,6,22,1054,74,1156
32,32,1,1,1,5,21,1055,74,1155
32,32,1,1,1,6,22,1054,76,1158
32,32,1,1,1,5,22,1054,75,1156
32,32,1,1,1,6,28,1060,126,1220
32,32,1,1,1,7,29,1060,113,1209
32,32,1,1,1,6,23,1055,90,1174
32,32,1,1,1,6,23,1055,78,1162
32,32,1,1,1,5,22,1054,75,1156
32,1,64,1,1,5,21,872,80,978
32,1,64,1,1,6,22,871,75,974
32,1,64,1,1,6,22,872,77,977
32,1,64,1,1,5,22,872,73,972
32,1,64,1,1,6,22,872,87,987
32,1,64,1,1,6,24,874,86,990
32,1,64,1,1,5,23,873,80,981
32,1,64,1,1,5,22,872,77,976
32,1,64,1,1,6,35,872,76,989
32,1,64,1,1,5,22,872,73,972
32,2,32,1,1,5,22,886,77,990
32,2,32,1,1,6,23,890,104,1023
32,2,32,1,1,6,24,886,88,1004
32,2,32,1,1,5,22,889,93,1009
32,2,32,1,1,5,24,886,79,994
32,2,32,1,1,6,23,886,77,992
32,2,32,1,1,5,22,885,75,987
32,2,32,1,1,5,21,887,75,988
32,2,32,1,1,5,22,885,75,987
32,2,32,1,1,5,22,885,73,985
32,4,16,1,1,6,21,897,86,1010
32,4,16,1,1,6,25,903,117,1051
32,4,16,1,1,7,28,904,104,1043
32,4,16,1,1,6,23,898,87,1014
32,4,16,1,1,6,22,898,81,1007
32,4,16,1,1,8,24,899,84,1015
32,4,16,1,1,6,22,898,88,1014
32,4,16,1,1,6,22,898,76,1002
32,4,16,1,1,6,22,897,75,1000
32,4,16,1,1,5,22,901,75,1003
32,8,8,1,1,5,22,920,74,1021
32,8,8,1,1,6,26,924,154,1110
32,8,8,1,1,8,25,943,131,1107
32,8,8,1,1,8,24,922,83,1037
32,8,8,1,1,8,23,921,80,1032
32,8,8,1,1,5,21,921,74,1021
32,8,8,1,1,6,22,920,76,1024
32,8,8,1,1,6,29,925,100,1060
32,8,8,1,1,6,24,923,99,1052
32,8,8,1,1,6,22,920,91,1039
32,16,4,1,1,6,22,967,89,1084
32,16,4,1,1,6,23,968,80,1077
32,16,4,1,1,5,22,967,74,1068
32,16,4,1,1,5,22,968,77,1072
32,16,4,1,1,5,21,966,79,1071
32,16,4,1,1,5,22,967,74,1068
32,16,4,1,1,5,22,971,76,1074
32,16,4,1,1,5,22,968,76,1071
32,16,4,1,1,6,25,972,139,1142
32,16,4,1,1,6,24,973,105,1108
32,32,2,1,1,6,24,1064,100,1194
32,32,2,1,1,6,23,1062,80,1171
32,32,2,1,1,5,22,1062,75,1164
32,32,2,1,1,5,22,1061,76,1164
32,32,2,1,1,5,21,1061,73,1160
32,32,2,1,1,6,22,1061,74,1163
32,32,2,1,1,5,21,1061,74,1161
32,32,2,1,1,6,22,1061,78,1167
32,32,2,1,1,5,22,1063,100,1190
32,32,2,1,1,6,40,1063,87,1196
32,64,1,1,1,5,22,1054,75,1156
32,64,1,1,1,5,22,1054,75,1156
32,64,1,1,1,5,21,1054,77,1157
32,64,1,1,1,7,22,1059,76,1164
32,64,1,1,1,5,22,1054,74,1155
32,64,1,1,1,6,21,1054,73,1154
32,64,1,1,1,5,22,1054,75,1156
32,64,1,1,1,5,21,1055,81,1162
32,64,1,1,1,5,22,1054,74,1155
32,64,1,1,1,5,22,1054,72,1153
32,1,128,1,1,5,21,861,76,963
32,1,128,1,1,5,22,860,72,959
32,1,128,1,1,5,22,860,76,963
32,1,128,1,1,6,22,863,122,1013
32,1,128,1,1,8,24,864,99,995
32,1,128,1,1,6,23,862,100,991
32,1,128,1,1,6,24,865,105,1000
32,1,128,1,1,6,27,867,106,1006
32,1,128,1,1,6,26,867,97,996
32,1,128,1,1,6,22,861,79,968
32,2,64,1,1,6,22,875,110,1013
32,2,64,1,1,5,22,875,75,977
32,2,64,1,1,8,23,876,78,985
32,2,64,1,1,6,22,875,104,1007
32,2,64,1,1,6,22,875,102,1005
32,2,64,1,1,6,22,875,94,997
32,2,64,1,1,5,21,875,78,979
32,2,64,1,1,6,25,875,83,989
32,2,64,1,1,5,22,876,81,984
32,2,64,1,1,6,22,875,88,991
32,4,32,1,1,8,25,888,83,1004
32,4,32,1,1,5,22,886,77,990
32,4,32,1,1,5,22,886,73,986
32,4,32,1,1,5,22,886,75,988
32,4,32,1,1,5,22,1145,74,1246
32,4,32,1,1,6,21,1145,74,1246
32,4,32,1,1,6,22,1144,81,1253
32,4,32,1,1,5,21,1144,75,1245
32,4,32,1,1,10,29,1149,91,1279
32,4,32,1,1,5,22,1145,86,1258
32,8,16,1,1,6,24,1177,91,1298
32,8,16,1,1,5,23,1175,86,1289
32,8,16,1,1,6,39,1175,79,1299
32,8,16,1,1,5,22,1175,76,1278
32,8,16,1,1,6,23,1177,111,1317
32,8,16,1,1,6,22,1176,76,1280
32,8,16,1,1,5,22,1175,73,1275
32,8,16,1,1,6,22,1179,75,1282
32,8,16,1,1,5,22,1176,77,1280
32,8,16,1,1,6,22,1176,80,1284
32,16,8,1,1,5,22,1236,75,1338
32,16,8,1,1,6,22,1237,81,1346
32,16,8,1,1,5,64,1236,73,1378
32,16,8,1,1,5,22,1236,86,1349
