32,4,16,16,16,256,6,176,470,1704
32,4,16,16,32,256,6,195,470,2002
32,4,16,16,64,256,6,182,476,1988
32,4,16,16,128,256,9,246,481,1546
32,4,16,16,256,256,8,202,473,1799
32,4,32,16,16,256,6,195,479,2608
32,4,32,16,32,256,6,194,467,1890
32,4,32,16,64,256,6,193,465,1806
32,4,32,16,128,256,6,192,465,1829
32,4,64,16,16,256,6,197,478,1549
32,4,64,16,32,256,6,199,467,1712
32,4,64,16,64,256,6,195,467,1703
32,4,128,16,16,256,6,199,462,1528
32,4,128,16,32,256,6,194,451,1729
32,4,256,16,16,256,6,193,464,1653
32,4,16,32,16,256,6,193,14,1567
32,4,16,32,32,256,6,195,467,1729
32,4,16,32,64,256,6,187,466,1711
32,4,16,32,128,256,6,193,470,1593
32,4,16,32,256,256,6,194,472,1692
32,4,32,32,16,256,6,217,15,1695
32,4,32,32,32,256,6,218,472,1557
32,4,32,32,64,256,6,197,469,1738
32,4,32,32,128,256,9,213,472,1653
32,4,64,32,16,256,6,196,14,951
32,4,64,32,32,256,6,195,466,1671
32,4,64,32,64,256,6,193,469,1262
32,4,128,32,16,256,6,196,13,1571
32,4,128,32,32,256,6,190,475,1629
32,4,256,32,16,256,6,193,15,1300
32,8,16,16,16,256,6,182,472,1604
32,8,16,16,32,256,6,192,468,1677
32,8,16,16,64,256,6,199,468,1343
32,8,16,16,128,256,6,196,466,1499
32,8,16,16,256,256,6,188,469,1653
32,8,32,16,16,256,6,194,476,1486
32,8,32,16,32,256,6,195,469,1540
32,8,32,16,64,256,6,211,466,1617
32,8,32,16,128,256,6,268,479,977
32,8,64,16,16,256,6,196,468,1701
32,8,64,16,32,256,6,262,481,1564
32,8,64,16,64,256,6,201,473,1074
32,8,128,16,16,256,6,195,468,1655
32,8,128,16,32,256,6,195,468,1550
32,8,256,16,16,256,6,195,467,1200
32,4,16,16,16,256,6,201,465,1438
32,4,16,16,32,256,6,206,467,1460
32,4,16,16,64,256,6,196,474,1098
32,4,16,16,128,256,6,218,469,1650
32,4,16,16,256,256,6,191,463,1597
32,4,32,16,16,256,6,223,473,1401
32,4,32,16,32,256,6,191,467,1629
32,4,32,16,64,256,6,194,465,1471
32,4,32,16,128,256,6,201,476,992
32,4,64,16,16,256,6,192,467,1709
32,4,64,16,32,256,6,196,468,1409
32,4,64,16,64,256,6,213,467,1168
32,4,128,16,16,256,6,191,464,1835
32,4,128,16,32,256,6,194,467,1339
32,4,256,16,16,256,6,188,474,1137
32,4,16,32,16,256,6,286,23,2110
32,4,16,32,32,256,7,195,473,1486
32,4,16,32,64,256,6,207,466,1295
32,4,16,32,128,256,6,198,467,1790
32,4,16,32,256,256,6,199,461,1609
32,4,32,32,16,256,6,196,15,1082
32,4,32,32,32,256,6,188,466,1865
32,4,32,32,64,256,6,183,475,2073
32,4,32,32,128,256,6,183,470,1484
32,4,64,32,16,256,6,197,13,1811
32,4,64,32,32,256,6,202,469,2083
32,4,64,32,64,256,6,219,469,1515
32,4,128,32,16,256,6,190,15,2160
32,4,128,32,32,256,6,197,468,1721
32,4,256,32,16,256,6,194,15,1443
32,8,16,16,16,256,6,192,464,1981
32,8,16,16,32,256,6,198,472,1640
32,8,16,16,64,256,6,207,487,1739
32,8,16,16,128,256,6,178,482,1808
32,8,16,16,256,256,6,195,466,1576
32,8,32,16,16,256,6,230,526,1680
32,8,32,16,32,256,6,180,474,1541
32,8,32,16,64,256,6,201,468,1610
32,8,32,16,128,256,6,182,472,1520
32,8,64,16,16,256,6,196,466,1485
32,8,64,16,32,256,6,187,467,1794
32,8,64,16,64,256,6,191,474,1714
32,8,128,16,16,256,6,213,500,1997
32,8,128,16,32,256,6,242,480,1743
32,8,256,16,16,256,6,195,467,1717
32,4,16,16,16,256,6,194,464,1728
32,4,16,16,32,256,6,203,474,1592
32,4,16,16,64,256,6,194,464,1762
32,4,16,16,128,256,6,206,471,1700
32,4,16,16,256,256,6,214,483,1128
32,4,32,16,16,256,6,192,466,1672
32,4,32,16,32,256,6,193,470,1535
32,4,32,16,64,256,6,250,505,1212
32,4,32,16,128,256,6,204,480,2261
32,4,64,16,16,256,7,207,504,1864
32,4,64,16,32,256,6,195,473,1912
